EnsemblGeneID	ExonLengthBp
ENSG00000249863	1058
ENSG00000249868	880
ENSG00000249898	3046
ENSG00000249908	225
ENSG00000249915	9493
ENSG00000249936	833
ENSG00000249992	1813
ENSG00000249996	561
ENSG00000250007	3094
ENSG00000250012	645
ENSG00000250041	947
ENSG00000250046	740
ENSG00000250049	3453
ENSG00000250056	3518
ENSG00000250061	1229
ENSG00000250067	3683
ENSG00000250072	4313
ENSG00000250073	1538
ENSG00000250075	2286
ENSG00000250091	5040
ENSG00000250125	4079
ENSG00000250131	2161
ENSG00000250132	3669
ENSG00000250138	4523
ENSG00000250144	1387
ENSG00000250159	1675
ENSG00000250182	1392
ENSG00000250186	963
ENSG00000250208	5464
ENSG00000250220	685
ENSG00000250222	486
ENSG00000250240	909
ENSG00000250251	6015
ENSG00000250280	3457
ENSG00000250282	430
ENSG00000250286	886
ENSG00000250295	3801
ENSG00000250303	5018
ENSG00000250305	14668
ENSG00000250309	425
ENSG00000250312	4672
ENSG00000250317	1358
ENSG00000250318	612
ENSG00000250320	1370
ENSG00000250321	142
ENSG00000250326	1016
ENSG00000250327	864
ENSG00000250334	2231
ENSG00000250337	2638
ENSG00000250365	1791
ENSG00000250392	642
ENSG00000250397	2061
ENSG00000250404	2843
ENSG00000250410	587
ENSG00000250412	521
ENSG00000250415	704
ENSG00000250461	744
ENSG00000250462	5200
ENSG00000250471	579
ENSG00000250474	946
ENSG00000250479	1360
ENSG00000250486	2174
ENSG00000250490	2923
ENSG00000250492	2530
ENSG00000250497	4781
ENSG00000250506	1803
ENSG00000250508	3252
ENSG00000250510	3295
ENSG00000250526	1593
ENSG00000250536	1137
ENSG00000250539	1423
ENSG00000250548	5148
ENSG00000250551	704
ENSG00000250565	5283
ENSG00000250568	315
ENSG00000250569	940
ENSG00000250571	3057
ENSG00000250588	4409
ENSG00000250603	388
ENSG00000250608	4200
ENSG00000250616	1650
ENSG00000250654	1390
ENSG00000250673	397
ENSG00000250708	605
ENSG00000250722	5688
ENSG00000250731	742
ENSG00000250742	1369
ENSG00000250746	2057
ENSG00000250762	266
ENSG00000250764	834
ENSG00000250771	3277
ENSG00000250775	448
ENSG00000250786	1951
ENSG00000250802	6183
ENSG00000250859	1379
ENSG00000250878	2337
ENSG00000250891	3385
ENSG00000250896	918
ENSG00000250899	3514
ENSG00000250900	1484
ENSG00000250903	13177
ENSG00000250934	795
ENSG00000250938	3500
ENSG00000250957	1144
ENSG00000250959	1028
ENSG00000250966	411
ENSG00000250971	421
ENSG00000250981	708
ENSG00000250982	976
ENSG00000250986	4525
ENSG00000250988	1053
ENSG00000250999	821
ENSG00000251000	418
ENSG00000251002	3284
ENSG00000251003	2213
ENSG00000251015	701
ENSG00000251022	4397
ENSG00000251023	3157
ENSG00000251034	4076
ENSG00000251050	312
ENSG00000251136	4277
ENSG00000251141	2211
ENSG00000251143	4233
ENSG00000251169	1107
ENSG00000251179	750
ENSG00000251192	6203
ENSG00000251209	2342
ENSG00000251216	1993
ENSG00000251247	4736
ENSG00000251254	675
ENSG00000251257	724
ENSG00000251259	549
ENSG00000251279	796
ENSG00000251286	1042
ENSG00000251314	1488
ENSG00000251322	7515
ENSG00000251323	1642
ENSG00000251333	711
ENSG00000251359	2183
ENSG00000251364	7131
ENSG00000251369	5083
ENSG00000251396	4428
ENSG00000251399	355
ENSG00000251400	1533
ENSG00000251405	2653
ENSG00000251411	1110
ENSG00000251417	1930
ENSG00000251429	3616
ENSG00000251432	3283
ENSG00000251442	2951
ENSG00000251443	517
ENSG00000251448	254
ENSG00000251450	1166
ENSG00000251459	783
ENSG00000251468	1418
ENSG00000251474	4504
ENSG00000251485	788
ENSG00000251495	493
ENSG00000251520	537
ENSG00000251537	5514
ENSG00000251562	8708
ENSG00000251576	2284
ENSG00000251580	422
ENSG00000251583	655
ENSG00000251586	537
ENSG00000251595	2790
ENSG00000251596	2284
ENSG00000251600	1921
ENSG00000251602	2279
ENSG00000251603	304
ENSG00000251615	3249
ENSG00000251628	570
ENSG00000251633	698
ENSG00000251634	2851
ENSG00000251637	3962
ENSG00000251661	1887
ENSG00000251665	1229
ENSG00000251666	745
ENSG00000251669	3476
ENSG00000251695	1619
ENSG00000251795	53
ENSG00000251819	103
ENSG00000251867	1059
ENSG00000251969	77
ENSG00000251988	126
ENSG00000251992	144
ENSG00000252139	83
ENSG00000252150	109
ENSG00000252274	137
ENSG00000252361	102
ENSG00000252396	303
ENSG00000252464	271
ENSG00000252481	275
ENSG00000252690	4325
ENSG00000252817	77
ENSG00000252916	102
ENSG00000252965	106
ENSG00000253051	134
ENSG00000253092	198
ENSG00000253106	2355
ENSG00000253144	515
ENSG00000253159	4747
ENSG00000253177	1013
ENSG00000253193	2167
ENSG00000253200	2750
ENSG00000253203	2067
ENSG00000253210	807
ENSG00000253223	2053
ENSG00000253250	894
ENSG00000253251	1964
ENSG00000253276	4232
ENSG00000253284	5391
ENSG00000253304	2639
ENSG00000253305	4599
ENSG00000253317	798
ENSG00000253320	3695
ENSG00000253327	2010
ENSG00000253330	1108
ENSG00000253341	1001
ENSG00000253348	1191
ENSG00000253352	6793
ENSG00000253368	1976
ENSG00000253369	594
ENSG00000253372	1018
ENSG00000253389	1374
ENSG00000253392	776
ENSG00000253395	430
ENSG00000253426	1073
ENSG00000253433	519
ENSG00000253434	1389
ENSG00000253459	1690
ENSG00000253476	528
ENSG00000253485	4602
ENSG00000253517	2067
ENSG00000253520	290
ENSG00000253522	2301
ENSG00000253537	4605
ENSG00000253540	1301
ENSG00000253541	1162
ENSG00000253549	1257
ENSG00000253552	5281
ENSG00000253555	1406
ENSG00000253559	860
ENSG00000253570	540
ENSG00000253582	504
ENSG00000253591	1571
ENSG00000253598	2568
ENSG00000253606	1765
ENSG00000253626	3832
ENSG00000253636	3549
ENSG00000253641	1271
ENSG00000253669	2829
ENSG00000253671	1053
ENSG00000253676	587
ENSG00000253683	192
ENSG00000253696	815
ENSG00000253704	1789
ENSG00000253710	5785
ENSG00000253716	1405
ENSG00000253719	3673
ENSG00000253721	283
ENSG00000253729	15416
ENSG00000253730	547
ENSG00000253731	4605
ENSG00000253738	6009
ENSG00000253741	5684
ENSG00000253755	1178
ENSG00000253764	804
ENSG00000253767	4605
ENSG00000253771	1709
ENSG00000253785	864
ENSG00000253797	5529
ENSG00000253807	406
ENSG00000253816	667
ENSG00000253819	571
ENSG00000253824	838
ENSG00000253833	391
ENSG00000253837	4798
ENSG00000253842	743
ENSG00000253846	4617
ENSG00000253848	530
ENSG00000253852	617
ENSG00000253854	939
ENSG00000253858	567
ENSG00000253864	5131
ENSG00000253865	588
ENSG00000253873	3936
ENSG00000253878	709
ENSG00000253882	5892
ENSG00000253899	1283
ENSG00000253910	4602
ENSG00000253919	2290
ENSG00000253925	2181
ENSG00000253948	380
ENSG00000253953	4578
ENSG00000253954	1129
ENSG00000253978	503
ENSG00000253982	1322
ENSG00000254002	443
ENSG00000254004	5952
ENSG00000254017	1256
ENSG00000254027	701
ENSG00000254035	674
ENSG00000254087	3398
ENSG00000254093	2802
ENSG00000254109	1171
ENSG00000254122	4596
ENSG00000254132	542
ENSG00000254139	2461
ENSG00000254141	716
ENSG00000254154	7841
ENSG00000254165	708
ENSG00000254170	791
ENSG00000254184	3406
ENSG00000254200	588
ENSG00000254206	3653
ENSG00000254211	1839
ENSG00000254221	4590
ENSG00000254224	382
ENSG00000254226	3745
ENSG00000254231	1673
ENSG00000254245	4605
ENSG00000254251	833
ENSG00000254281	563
ENSG00000254285	1452
ENSG00000254288	738
ENSG00000254332	748
ENSG00000254343	752
ENSG00000254353	707
ENSG00000254363	6140
ENSG00000254373	333
ENSG00000254387	515
ENSG00000254389	1918
ENSG00000254400	399
ENSG00000254402	1772
ENSG00000254409	1143
ENSG00000254414	845
ENSG00000254415	2082
ENSG00000254419	577
ENSG00000254427	1380
ENSG00000254449	1507
ENSG00000254453	782
ENSG00000254455	282
ENSG00000254459	585
ENSG00000254461	539
ENSG00000254469	3651
ENSG00000254470	4811
ENSG00000254473	1134
ENSG00000254477	879
ENSG00000254481	502
ENSG00000254485	1649
ENSG00000254505	2413
ENSG00000254510	1330
ENSG00000254528	1464
ENSG00000254531	790
ENSG00000254533	572
ENSG00000254535	4944
ENSG00000254539	869
ENSG00000254552	776
ENSG00000254554	803
ENSG00000254577	183
ENSG00000254589	1055
ENSG00000254595	686
ENSG00000254598	1416
ENSG00000254602	3223
ENSG00000254612	742
ENSG00000254614	1583
ENSG00000254615	1419
ENSG00000254634	3553
ENSG00000254635	2943
ENSG00000254636	818
ENSG00000254648	1130
ENSG00000254667	1103
ENSG00000254676	905
ENSG00000254681	10670
ENSG00000254682	680
ENSG00000254685	4382
ENSG00000254690	444
ENSG00000254703	1298
ENSG00000254708	886
ENSG00000254718	3154
ENSG00000254719	208
ENSG00000254726	6124
ENSG00000254731	432
ENSG00000254741	431
ENSG00000254744	572
ENSG00000254759	1063
ENSG00000254783	742
ENSG00000254810	651
ENSG00000254812	701
ENSG00000254837	2493
ENSG00000254838	8438
ENSG00000254851	822
ENSG00000254854	523
ENSG00000254855	479
ENSG00000254858	2135
ENSG00000254859	498
ENSG00000254860	1162
ENSG00000254862	1576
ENSG00000254876	3701
ENSG00000254893	1938
ENSG00000254901	5372
ENSG00000254910	392
ENSG00000254911	354
ENSG00000254912	1226
ENSG00000254944	760
ENSG00000254966	874
ENSG00000254981	377
ENSG00000254982	857
ENSG00000254986	3979
ENSG00000254995	3859
ENSG00000254996	11385
ENSG00000254999	1233
ENSG00000255020	1099
ENSG00000255031	1209
ENSG00000255035	510
ENSG00000255038	502
ENSG00000255040	950
ENSG00000255042	360
ENSG00000255052	1384
ENSG00000255062	629
ENSG00000255085	1932
ENSG00000255090	2066
ENSG00000255100	354
ENSG00000255103	6004
ENSG00000255112	3054
ENSG00000255121	1506
ENSG00000255122	186
ENSG00000255129	958
ENSG00000255135	754
ENSG00000255139	760
ENSG00000255142	284
ENSG00000255145	544
ENSG00000255146	1890
ENSG00000255150	1464
ENSG00000255153	939
ENSG00000255160	648
ENSG00000255176	1388
ENSG00000255182	3494
ENSG00000255197	1113
ENSG00000255198	551
ENSG00000255200	2354
ENSG00000255222	817
ENSG00000255224	1264
ENSG00000255231	298
ENSG00000255234	2845
ENSG00000255236	776
ENSG00000255248	7117
ENSG00000255250	503
ENSG00000255252	150
ENSG00000255277	1088
ENSG00000255284	1059
ENSG00000255302	2298
ENSG00000255308	516
ENSG00000255310	1939
ENSG00000255318	831
ENSG00000255322	687
ENSG00000255325	631
ENSG00000255326	651
ENSG00000255328	1277
ENSG00000255337	692
ENSG00000255346	12511
ENSG00000255364	553
ENSG00000255366	2491
ENSG00000255389	2421
ENSG00000255394	1414
ENSG00000255397	2167
ENSG00000255398	2137
ENSG00000255399	4183
ENSG00000255418	930
ENSG00000255423	1679
ENSG00000255435	1054
ENSG00000255449	712
ENSG00000255455	3994
ENSG00000255458	2301
ENSG00000255462	372
ENSG00000255465	1157
ENSG00000255468	1540
ENSG00000255471	1218
ENSG00000255479	831
ENSG00000255487	256
ENSG00000255495	1361
ENSG00000255504	867
ENSG00000255507	1526
ENSG00000255517	2057
ENSG00000255529	8755
ENSG00000255559	3236
ENSG00000255561	3551
ENSG00000255571	5018
ENSG00000255580	818
ENSG00000255587	2747
ENSG00000255622	3063
ENSG00000255633	527
ENSG00000255642	1875
ENSG00000255651	369
ENSG00000255652	743
ENSG00000255655	603
ENSG00000255710	1030
ENSG00000255717	3792
ENSG00000255727	605
ENSG00000255733	2125
ENSG00000255737	1500
ENSG00000255746	503
ENSG00000255772	715
ENSG00000255794	5166
ENSG00000255823	1290
ENSG00000255836	1211
ENSG00000255837	1381
ENSG00000255856	816
ENSG00000255857	2332
ENSG00000255874	585
ENSG00000255883	570
ENSG00000255909	309
ENSG00000255920	495
ENSG00000255966	477
ENSG00000255967	2285
ENSG00000255986	1001
ENSG00000255992	426
ENSG00000255993	1335
ENSG00000256030	653
ENSG00000256043	2954
ENSG00000256045	1121
ENSG00000256053	3932
ENSG00000256060	1843
ENSG00000256061	2917
ENSG00000256069	4657
ENSG00000256073	816
ENSG00000256087	5985
ENSG00000256092	2246
ENSG00000256103	267
ENSG00000256116	1051
ENSG00000256139	910
ENSG00000256143	1452
ENSG00000256148	163
ENSG00000256164	555
ENSG00000256167	2136
ENSG00000256185	172
ENSG00000256204	409
ENSG00000256210	469
ENSG00000256211	499
ENSG00000256223	5541
ENSG00000256229	4261
ENSG00000256234	699
ENSG00000256238	3133
ENSG00000256257	589
ENSG00000256262	656
ENSG00000256268	895
ENSG00000256269	4247
ENSG00000256271	609
ENSG00000256293	620
ENSG00000256294	5284
ENSG00000256304	2215
ENSG00000256338	305
ENSG00000256340	3431
ENSG00000256356	2069
ENSG00000256360	383
ENSG00000256383	1487
ENSG00000256393	78
ENSG00000256427	224
ENSG00000256433	724
ENSG00000256436	1021
ENSG00000256443	1831
ENSG00000256448	344
ENSG00000256453	1605
ENSG00000256464	713
ENSG00000256508	2137
ENSG00000256525	3388
ENSG00000256537	202
ENSG00000256540	1184
ENSG00000256546	1831
ENSG00000256568	618
ENSG00000256576	1477
ENSG00000256591	1569
ENSG00000256594	2930
ENSG00000256604	916
ENSG00000256612	4064
ENSG00000256616	3423
ENSG00000256618	1555
ENSG00000256628	2788
ENSG00000256660	3667
ENSG00000256667	2359
ENSG00000256672	496
ENSG00000256673	400
ENSG00000256683	4539
ENSG00000256690	765
ENSG00000256694	1101
ENSG00000256742	544
ENSG00000256745	549
ENSG00000256751	596
ENSG00000256771	3626
ENSG00000256837	687
ENSG00000256849	1498
ENSG00000256879	525
ENSG00000256884	577
ENSG00000256885	654
ENSG00000256913	2494
ENSG00000256940	597
ENSG00000256968	279
ENSG00000256973	738
ENSG00000257002	749
ENSG00000257017	5405
ENSG00000257027	2508
ENSG00000257038	1695
ENSG00000257043	499
ENSG00000257052	810
ENSG00000257074	465
ENSG00000257086	853
ENSG00000257093	7356
ENSG00000257103	4748
ENSG00000257108	2105
ENSG00000257122	3269
ENSG00000257135	1753
ENSG00000257150	2148
ENSG00000257151	4618
ENSG00000257167	3357
ENSG00000257175	2254
ENSG00000257176	2380
ENSG00000257181	785
ENSG00000257207	3202
ENSG00000257210	481
ENSG00000257218	2259
ENSG00000257219	1201
ENSG00000257225	2791
ENSG00000257231	266
ENSG00000257242	3638
ENSG00000257243	541
ENSG00000257252	865
ENSG00000257259	2366
ENSG00000257261	884
ENSG00000257267	5124
ENSG00000257272	601
ENSG00000257279	4196
ENSG00000257285	989
ENSG00000257298	4713
ENSG00000257303	576
ENSG00000257315	4250
ENSG00000257322	1914
ENSG00000257327	674
ENSG00000257335	10767
ENSG00000257337	4990
ENSG00000257354	555
ENSG00000257365	4203
ENSG00000257376	775
ENSG00000257390	2534
ENSG00000257405	297
ENSG00000257433	4024
ENSG00000257497	812
ENSG00000257499	1905
ENSG00000257507	423
ENSG00000257509	529
ENSG00000257511	1005
ENSG00000257524	1160
ENSG00000257526	250
ENSG00000257542	1606
ENSG00000257551	563
ENSG00000257556	1177
ENSG00000257557	1190
ENSG00000257564	589
ENSG00000257573	1045
ENSG00000257576	1702
ENSG00000257605	637
ENSG00000257613	629
ENSG00000257621	7409
ENSG00000257624	247
ENSG00000257681	1063
ENSG00000257698	1312
ENSG00000257702	2084
ENSG00000257704	838
ENSG00000257718	526
ENSG00000257727	2956
ENSG00000257735	562
ENSG00000257742	5008
ENSG00000257773	1110
ENSG00000257800	1994
ENSG00000257809	540
ENSG00000257815	1490
ENSG00000257838	2661
ENSG00000257839	779
ENSG00000257851	1138
ENSG00000257859	2586
ENSG00000257877	569
ENSG00000257913	2208
ENSG00000257918	809
ENSG00000257923	18329
ENSG00000257950	5905
ENSG00000258016	275
ENSG00000258017	1632
ENSG00000258056	1274
ENSG00000258057	3586
ENSG00000258090	724
ENSG00000258092	287
ENSG00000258137	924
ENSG00000258153	308
ENSG00000258171	1269
ENSG00000258199	403
ENSG00000258227	4129
ENSG00000258245	303
ENSG00000258274	1949
ENSG00000258282	487
ENSG00000258289	5404
ENSG00000258297	2339
ENSG00000258301	1836
ENSG00000258302	854
ENSG00000258311	3510
ENSG00000258315	2628
ENSG00000258325	758
ENSG00000258357	780
ENSG00000258359	511
ENSG00000258365	1116
ENSG00000258366	6299
ENSG00000258376	1683
ENSG00000258377	2469
ENSG00000258388	5512
ENSG00000258399	2246
ENSG00000258405	7189
ENSG00000258427	525
ENSG00000258430	663
ENSG00000258441	5715
ENSG00000258444	207
ENSG00000258454	520
ENSG00000258457	1462
ENSG00000258458	1378
ENSG00000258461	4670
ENSG00000258469	588
ENSG00000258472	6244
ENSG00000258476	1572
ENSG00000258479	1568
ENSG00000258484	1588
ENSG00000258486	300
ENSG00000258498	5603
ENSG00000258539	3422
ENSG00000258559	1367
ENSG00000258561	1797
ENSG00000258572	993
ENSG00000258580	928
ENSG00000258581	293
ENSG00000258584	2781
ENSG00000258590	3689
ENSG00000258591	366
ENSG00000258602	581
ENSG00000258603	910
ENSG00000258604	593
ENSG00000258608	351
ENSG00000258628	2512
ENSG00000258634	4216
ENSG00000258636	530
ENSG00000258643	1548
ENSG00000258645	306
ENSG00000258646	489
ENSG00000258647	1657
ENSG00000258655	1375
ENSG00000258667	533
ENSG00000258675	637
ENSG00000258682	576
ENSG00000258695	519
ENSG00000258696	364
ENSG00000258701	2518
ENSG00000258704	1409
ENSG00000258708	1924
ENSG00000258725	1799
ENSG00000258727	3243
ENSG00000258733	1563
ENSG00000258738	2117
ENSG00000258741	741
ENSG00000258763	678
ENSG00000258768	3829
ENSG00000258780	1141
ENSG00000258789	718
ENSG00000258790	3857
ENSG00000258794	1261
ENSG00000258810	294
ENSG00000258819	2793
ENSG00000258824	550
ENSG00000258839	5566
ENSG00000258851	553
ENSG00000258875	787
ENSG00000258890	8048
ENSG00000258896	349
ENSG00000258900	766
ENSG00000258907	611
ENSG00000258920	1077
ENSG00000258938	2867
ENSG00000258940	1359
ENSG00000258944	777
ENSG00000258949	360
ENSG00000258957	2364
ENSG00000258976	717
ENSG00000258998	2904
ENSG00000258999	601
ENSG00000259001	638
ENSG00000259004	943
ENSG00000259015	289
ENSG00000259030	9358
ENSG00000259032	352
ENSG00000259037	543
ENSG00000259045	703
ENSG00000259048	1153
ENSG00000259049	1426
ENSG00000259051	333
ENSG00000259052	206
ENSG00000259065	688
ENSG00000259070	4858
ENSG00000259071	446
ENSG00000259081	954
ENSG00000259088	448
ENSG00000259091	4125
ENSG00000259124	632
ENSG00000259129	3043
ENSG00000259134	2682
ENSG00000259137	552
ENSG00000259138	367
ENSG00000259146	977
ENSG00000259153	716
ENSG00000259158	3034
ENSG00000259172	2590
ENSG00000259182	762
ENSG00000259205	1122
ENSG00000259207	4913
ENSG00000259244	492
ENSG00000259248	3581
ENSG00000259251	1932
ENSG00000259287	447
ENSG00000259291	1168
ENSG00000259295	11495
ENSG00000259299	1465
ENSG00000259305	1255
ENSG00000259315	2096
ENSG00000259318	294
ENSG00000259319	4059
ENSG00000259321	747
ENSG00000259326	2129
ENSG00000259330	594
ENSG00000259344	797
ENSG00000259349	718
ENSG00000259353	450
ENSG00000259362	3814
ENSG00000259363	1056
ENSG00000259366	552
ENSG00000259370	4086
ENSG00000259376	491
ENSG00000259378	1334
ENSG00000259394	952
ENSG00000259407	964
ENSG00000259408	543
ENSG00000259417	6890
ENSG00000259419	875
ENSG00000259420	844
ENSG00000259426	2265
ENSG00000259431	2875
ENSG00000259448	1901
ENSG00000259456	927
ENSG00000259460	464
ENSG00000259479	2301
ENSG00000259480	1283
ENSG00000259494	6432
ENSG00000259495	787
ENSG00000259498	3354
ENSG00000259511	499
ENSG00000259516	1074
ENSG00000259520	1349
ENSG00000259523	1451
ENSG00000259524	369
ENSG00000259529	4798
ENSG00000259531	1562
ENSG00000259539	595
ENSG00000259556	1041
ENSG00000259562	695
ENSG00000259577	2096
ENSG00000259583	5911
ENSG00000259585	1192
ENSG00000259592	512
ENSG00000259605	2600
ENSG00000259606	696
ENSG00000259612	1380
ENSG00000259623	2930
ENSG00000259630	406
ENSG00000259644	1346
ENSG00000259658	711
ENSG00000259659	653
ENSG00000259660	15281
ENSG00000259664	1357
ENSG00000259668	1263
ENSG00000259673	6732
ENSG00000259685	352
ENSG00000259687	718
ENSG00000259702	571
ENSG00000259705	1943
ENSG00000259706	2384
ENSG00000259711	359
ENSG00000259716	714
ENSG00000259719	846
ENSG00000259726	4910
ENSG00000259727	1225
ENSG00000259728	3000
ENSG00000259736	957
ENSG00000259744	755
ENSG00000259746	309
ENSG00000259750	784
ENSG00000259758	9346
ENSG00000259768	462
ENSG00000259775	694
ENSG00000259781	646
ENSG00000259790	1297
ENSG00000259799	778
ENSG00000259802	901
ENSG00000259804	899
ENSG00000259806	372
ENSG00000259820	6253
ENSG00000259826	2234
ENSG00000259828	3996
ENSG00000259834	3481
ENSG00000259838	332
ENSG00000259863	1604
ENSG00000259865	1246
ENSG00000259869	968
ENSG00000259877	2424
ENSG00000259882	1422
ENSG00000259883	771
ENSG00000259886	2725
ENSG00000259891	2231
ENSG00000259894	399
ENSG00000259901	2381
ENSG00000259915	2202
ENSG00000259917	1570
ENSG00000259918	343
ENSG00000259921	3910
ENSG00000259932	623
ENSG00000259935	540
ENSG00000259939	409
ENSG00000259940	1684
ENSG00000259943	1541
ENSG00000259948	678
ENSG00000259953	4836
ENSG00000259954	2615
ENSG00000259959	4218
ENSG00000259969	981
ENSG00000259972	1357
ENSG00000259976	1679
ENSG00000259985	1169
ENSG00000259994	3241
ENSG00000260000	1517
ENSG00000260001	1516
ENSG00000260006	2666
ENSG00000260011	360
ENSG00000260018	521
ENSG00000260023	399
ENSG00000260025	366
ENSG00000260027	1520
ENSG00000260032	5339
ENSG00000260038	358
ENSG00000260046	1625
ENSG00000260054	1569
ENSG00000260060	833
ENSG00000260063	2000
ENSG00000260065	3054
ENSG00000260077	1572
ENSG00000260081	787
ENSG00000260083	1815
ENSG00000260086	1642
ENSG00000260095	397
ENSG00000260101	1907
ENSG00000260105	3169
ENSG00000260111	590
ENSG00000260114	2270
ENSG00000260118	1432
ENSG00000260121	1845
ENSG00000260136	1007
ENSG00000260139	4818
ENSG00000260144	1194
ENSG00000260160	675
ENSG00000260179	1558
ENSG00000260186	1776
ENSG00000260190	820
ENSG00000260193	1334
ENSG00000260196	2883
ENSG00000260219	415
ENSG00000260228	1603
ENSG00000260230	8197
ENSG00000260231	2380
ENSG00000260233	614
ENSG00000260236	1911
ENSG00000260244	2615
